frame,timestamp,confidence,AU04_c,AU12_c,AU15_c,AU01_r,AU04_r,AU06_r,AU12_r,AU15_r,AU17_r
16935,564.467,0.941632,1,1,0,0.0,2.73422,0.0,0.0,0.0,0.0
16936,564.5,0.952539,1,1,0,0.0,2.72206,0.0,0.0,0.0,0.0
16937,564.533,0.949025,1,1,0,0.783676,2.32906,0.0,0.0,0.0,0.604694
16938,564.567,0.934561,1,1,0,0.817361,2.42839,0.0,0.0,0.501839,0.753284
16939,564.6,0.931056,1,1,0,0.601551,2.33905,0.0,0.0,0.0,0.690599
16940,564.633,0.931156,1,1,0,0.694584,2.42864,0.0,0.0,0.0,0.506905
16941,564.667,0.93679,1,1,0,0.694563,2.49348,0.0,0.0,0.523819,0.0
16942,564.7,0.937948,1,1,0,0.783383,2.47943,0.0,0.0,0.0,0.0
16943,564.733,0.944042,1,1,0,1.12928,2.65366,0.614661,0.0,0.0,0.0
16944,564.767,0.953573,1,1,0,1.28713,2.41681,0.636042,0.0,0.525458,0.0
16945,564.8,0.956632,1,1,0,0.836646,2.4204,0.0,0.501658,0.546616,0.0
16946,564.833,0.955741,1,1,0,0.954802,1.99239,0.0,0.0,0.0,0.0
16947,564.867,0.954082,1,1,0,1.21729,1.9507,0.0,0.0,0.0,0.0
16948,564.9,0.94755,1,1,0,1.28086,2.06524,0.808923,0.657288,0.571642,0.0
16949,564.933,0.933413,1,1,0,0.943205,1.93916,0.867557,0.658337,0.729796,0.0
16950,564.967,0.934928,1,1,0,1.37165,2.1299,0.690444,0.0,0.740014,0.0
16951,565.0,0.92901,1,1,0,1.33139,2.07101,0.609161,0.506115,0.711709,0.0
16952,565.033,0.920411,1,1,0,1.50871,2.2604,0.593114,0.0,0.519029,0.0
16953,565.067,0.929693,1,1,0,1.63832,2.35922,0.632922,0.0,0.545291,0.521377
16954,565.1,0.928928,1,1,0,1.62405,2.23129,0.607576,0.540742,0.588838,0.0
16955,565.133,0.940212,1,1,0,1.47766,2.16413,0.644816,0.0,0.675986,0.0
16956,565.167,0.938885,1,1,0,0.972439,2.50676,0.715783,0.0,0.0,0.0
16957,565.2,0.949419,1,1,0,0.856368,2.30582,0.802897,0.0,0.0,0.0
16958,565.233,0.947491,1,1,0,1.13562,2.31939,0.79834,0.0,0.602548,0.0
16959,565.267,0.946143,1,1,0,1.12276,2.19705,0.850041,0.0,0.681853,0.0
16960,565.3,0.93169,1,1,0,1.18822,2.18106,0.854327,0.0,0.8995,0.0
16961,565.333,0.93663,1,1,0,1.01044,2.25388,0.704657,0.0,0.859518,0.0
16962,565.367,0.94381,1,1,1,1.0221,2.19415,0.627091,0.0,0.818738,0.0
16963,565.4,0.948451,1,1,0,0.964068,2.12631,0.643913,0.0,0.0,0.0
16964,565.433,0.951206,1,1,0,0.989779,2.38614,0.634844,0.0,0.0,0.0
16965,565.467,0.94966,1,1,0,0.0,2.54611,0.0,0.0,0.0,0.0
16966,565.5,0.947992,1,1,0,0.0,2.56133,0.0,0.0,0.0,0.50821
16967,565.533,0.948736,1,1,0,0.0,2.81622,0.507127,0.0,0.0,0.555791
16968,565.567,0.951227,1,1,0,0.0,2.74112,0.689692,0.0,0.0,0.0
16969,565.6,0.945308,1,1,0,0.0,2.71235,0.615826,0.0,0.632245,0.0
16970,565.633,0.957088,1,1,0,0.0,2.77032,0.0,0.0,0.520515,0.0
16971,565.667,0.957677,1,1,0,0.0,2.46776,0.0,0.0,0.61238,0.0
16972,565.7,0.955466,1,1,0,0.0,2.54916,0.708601,0.0,0.0,0.0
16973,565.733,0.951438,1,1,1,0.725357,2.17436,0.653447,0.0,0.0,0.0
16974,565.767,0.943617,1,1,0,1.07848,2.04801,0.500317,0.0,0.0,0.541173
16975,565.8,0.946668,1,1,0,1.03468,2.22709,0.0,0.0,0.0,0.52986
16976,565.833,0.950845,1,1,0,1.4822,2.38922,0.703291,0.0,0.506967,0.0
16977,565.867,0.948997,1,1,0,1.16556,2.72124,0.806008,0.0,0.844421,0.0
16978,565.9,0.938096,1,1,0,1.01392,2.96243,0.872651,0.0,0.787751,0.0
16979,565.933,0.93814,1,1,0,0.883893,3.07942,0.928506,0.596723,0.835056,0.0
16980,565.967,0.942373,1,1,0,0.668647,2.69739,0.81628,0.0,1.00014,0.0
16981,566.0,0.938909,1,1,0,0.0,3.13907,0.722202,0.0,0.761904,0.665403
16982,566.033,0.951849,1,1,1,0.0,3.06423,0.718379,0.0,0.672775,0.946972
16983,566.067,0.950233,1,1,0,0.0,2.83413,0.674908,0.0,0.534481,0.742457
16984,566.1,0.940417,1,1,0,0.0,2.70827,0.547827,0.0,0.0,0.0
16985,566.133,0.938386,0,1,0,0.58506,1.86216,0.0,0.0,0.0,0.0
16986,566.167,0.938671,0,1,0,0.81595,1.77633,0.547868,0.0,0.0,0.0
16987,566.2,0.956667,0,1,0,0.834239,2.37754,0.688196,0.569269,0.556928,0.0
16988,566.233,0.944602,0,1,0,1.00033,2.10698,0.867275,0.698356,0.61184,0.0
16989,566.267,0.937842,1,1,0,0.592791,2.3033,0.688053,0.519658,0.719822,0.0
16990,566.3,0.954557,1,1,0,0.0,2.56701,0.615944,0.529193,0.0,0.0
16991,566.333,0.944448,1,1,0,0.0,2.73912,0.0,0.0,0.0,0.0
16992,566.367,0.939698,1,1,0,0.0,2.27969,0.0,0.0,0.0,0.541531
16993,566.4,0.942259,1,1,0,0.0,2.11191,0.0,0.0,0.0,0.0
16994,566.433,0.946612,1,1,0,0.0,2.60155,0.0,0.0,0.0,0.0
16995,566.467,0.95696,1,1,0,0.0,2.52867,0.0,0.0,0.0,0.0
16996,566.5,0.958698,1,1,0,0.54801,2.6715,0.614687,0.0,0.0,0.0
16997,566.533,0.961697,1,1,0,0.0,2.32371,0.731601,0.0,0.0,0.0
16998,566.567,0.959025,1,1,0,0.0,2.30192,0.663527,0.0,0.0,0.0
16999,566.6,0.962595,1,1,0,0.0,2.33607,0.655126,0.0,0.0,0.0
17000,566.633,0.968534,1,1,0,0.0,2.45216,0.571435,0.0,0.0,0.0
17001,566.667,0.961458,1,1,0,0.0,2.13603,0.0,0.0,0.0,0.0
17002,566.7,0.95335,1,1,0,0.0,2.43624,0.0,0.0,0.0,0.0
17003,566.733,0.94833,1,1,0,0.0,2.28504,0.0,0.0,0.0,0.500868
17004,566.767,0.871268,1,1,0,0.0,2.00536,0.0,0.0,0.0,0.0
17005,566.8,0.947,1,1,0,0.0,2.12051,0.0,0.0,0.0,0.0
17006,566.833,0.885527,1,1,0,0.0,2.09373,0.0,0.0,0.0,0.0
17007,566.867,0.950398,1,1,0,0.0,2.2069,0.0,0.0,0.0,0.0
17008,566.9,0.91473,1,1,0,0.0,2.01189,0.0,0.0,0.0,0.0
17009,566.933,0.927201,1,1,0,0.0,2.15181,0.0,0.0,0.0,0.0
17010,566.967,0.93259,1,1,0,0.0,1.85376,0.0,0.0,0.0,0.0
17011,567.0,0.978707,1,1,0,0.0,1.55117,0.0,0.0,0.0,0.0
17012,567.033,0.976814,1,1,0,0.0,1.52422,0.0,0.0,0.0,0.0
17013,567.067,0.972825,1,1,0,0.0,1.61558,0.0,0.0,0.0,0.0
17014,567.1,0.976833,0,1,0,0.0,1.21723,0.0,0.0,0.0,0.0
17015,567.133,0.974693,0,1,0,0.0,1.23915,0.0,0.0,0.0,0.0
17016,567.167,0.973463,0,1,0,0.0,1.23592,0.0,0.0,0.0,0.0
17017,567.2,0.974578,0,1,0,0.0,1.59149,0.0,0.0,0.0,0.0
17018,567.233,0.975169,0,1,0,0.0,1.44708,0.0,0.0,0.0,0.0
17019,567.267,0.974965,1,1,1,0.0,1.75428,0.0,0.0,0.0,0.0
17020,567.3,0.97389,0,1,0,0.0,1.7517,0.0,0.0,0.529285,0.0
17021,567.333,0.976122,1,1,1,0.0,1.85565,0.0,0.0,0.0,0.0
17022,567.367,0.975086,1,1,1,0.0,1.76057,0.0,0.0,0.509896,0.0
17023,567.4,0.976348,1,1,1,0.0,1.95504,0.0,0.0,0.0,0.0
17024,567.433,0.972778,1,1,1,0.0,1.75131,0.0,0.0,0.501132,0.0
17025,567.467,0.972819,1,1,1,0.0,1.87199,0.0,0.0,0.0,0.0
17026,567.5,0.972427,0,1,1,0.0,1.71322,0.0,0.0,0.0,0.0
17027,567.533,0.970986,1,1,1,0.0,2.02108,0.0,0.0,0.0,0.0
17028,567.567,0.968023,1,1,1,0.0,2.1101,0.0,0.0,0.0,0.0
17029,567.6,0.969381,0,1,1,0.0,1.84773,0.0,0.0,0.660206,0.0
17030,567.633,0.969276,0,1,1,0.0,1.95796,0.0,0.0,0.513783,0.0
17031,567.667,0.967757,1,1,1,0.0,2.18228,0.0,0.0,0.500926,0.0
17032,567.7,0.968601,1,1,1,0.0,2.18881,0.0,0.0,0.565652,0.0
17033,567.733,0.968294,1,1,1,0.0,2.20485,0.0,0.0,0.561761,0.0
17034,567.767,0.968081,1,1,1,0.0,2.23954,0.0,0.0,0.671315,0.0
17035,567.8,0.96766,0,1,1,0.0,2.08131,0.0,0.0,0.580901,0.0
17036,567.833,0.964133,0,1,1,0.716777,1.79362,0.0,0.0,0.0,0.0
17037,567.867,0.957353,0,0,1,0.0,2.0485,0.0,0.0,0.675053,0.0
17038,567.9,0.962962,1,1,1,0.0,2.05819,0.0,0.0,0.0,0.0
17039,567.933,0.961993,1,1,1,0.0,2.0075,0.0,0.0,0.507341,0.0
17040,567.967,0.973714,1,1,1,0.0,2.40426,0.0,0.0,0.743327,0.0
17041,568.0,0.974345,0,1,1,0.0,2.05081,0.0,0.0,0.594747,0.0
17042,568.033,0.973511,1,1,0,0.0,2.43313,0.559868,0.0,0.0,0.0
17043,568.067,0.966432,1,1,0,0.0,2.49628,0.769941,0.0,0.529626,0.0
17044,568.1,0.955912,0,1,0,0.0,2.03888,0.791027,0.0,0.877112,0.0
17045,568.133,0.943972,0,1,0,0.763889,1.96233,0.725418,0.0,0.742268,0.612119
17046,568.167,0.930738,0,1,0,0.774146,2.21135,0.586261,0.0,0.678502,0.72477
17047,568.2,0.909269,1,1,0,1.47698,1.76193,0.823814,0.588391,0.946482,0.686096
17048,568.233,0.92803,0,1,0,0.0,2.28827,0.754829,0.0,0.921555,0.752247
17049,568.267,0.92093,0,1,0,0.0,2.65251,0.558744,0.0,0.845867,0.623188
17050,568.3,0.916337,0,1,0,0.0,2.68768,0.0,0.594625,0.799048,0.579661
17051,568.333,0.89826,0,1,0,0.0,2.35739,0.0,0.0,0.621758,0.587208
17052,568.367,0.915747,0,1,0,0.0,2.40406,0.0,0.0,0.0,0.674763
17053,568.4,0.915812,1,1,0,0.0,2.26001,0.0,0.0,0.0,0.0
17054,568.433,0.926017,0,1,0,0.0,2.17495,0.0,0.0,0.0,0.549107
17055,568.467,0.951826,0,1,0,0.0,1.89293,0.0,0.0,0.0,0.0
17056,568.5,0.94839,1,1,0,0.0,2.10616,0.0,0.0,0.0,0.0
17057,568.533,0.958376,0,1,0,0.0,2.24603,0.0,0.0,0.0,0.0
17058,568.567,0.964981,0,1,0,0.0,2.29059,0.0,0.0,0.0,0.0
17059,568.6,0.966129,0,1,1,0.0,2.24078,0.0,0.0,0.0,0.0
17060,568.633,0.967682,0,1,0,0.0,2.2454,0.0,0.0,0.0,0.0
17061,568.667,0.969722,0,1,0,0.0,2.04375,0.0,0.0,0.0,0.0
17062,568.7,0.971428,0,1,0,0.0,1.97877,0.0,0.0,0.0,0.0
17063,568.733,0.972913,0,1,0,0.0,2.04711,0.0,0.0,0.0,0.0
17064,568.767,0.970775,1,1,0,0.0,2.1656,0.0,0.0,0.513281,0.0
17065,568.8,0.959706,1,1,1,0.0,1.72244,0.0,0.0,0.0,0.0
17066,568.833,0.942068,1,1,1,0.531805,1.10353,0.0,0.0,0.664689,0.0
17067,568.867,0.937983,1,1,1,0.783392,1.09005,0.0,0.0,0.712837,0.0
17068,568.9,0.938687,1,1,1,0.0,0.992897,0.0,0.0,0.684743,0.0
17069,568.933,0.944228,1,1,1,0.73698,1.27049,0.0,0.0,0.0,0.0
17070,568.967,0.975113,1,0,1,0.774905,1.00987,0.0,0.0,0.619492,0.603285
17071,569.0,0.978579,1,0,1,0.522736,1.09123,0.0,0.0,0.0,0.0
17072,569.033,0.979758,1,0,1,0.0,0.939149,0.0,0.0,0.533658,0.0
17073,569.067,0.980525,0,0,0,0.55562,1.27578,0.0,0.0,0.0,0.0
17074,569.1,0.983625,1,0,0,0.732235,1.21103,0.0,0.0,0.0,0.0
17075,569.133,0.926092,1,0,1,0.0,0.836036,0.0,0.0,0.0,0.0
17076,569.167,0.914185,1,0,1,0.0,0.90488,0.0,0.0,0.0,0.0
17077,569.2,0.939196,1,0,1,0.0,1.21572,0.0,0.0,0.0,0.0
17078,569.233,0.945183,1,0,1,0.0,1.40507,0.0,0.0,0.79301,0.0
17079,569.267,0.956312,1,0,1,0.0,2.30292,0.0,0.0,1.03481,0.819196
17080,569.3,0.953764,1,0,1,0.557595,2.41263,0.0,0.0,0.950188,0.625934
17081,569.333,0.947823,1,0,1,0.753353,2.3568,0.0,0.0,0.67722,0.561177
17082,569.367,0.953448,1,0,1,0.976486,2.24824,0.0,0.0,0.937487,0.61264
17083,569.4,0.965266,1,1,1,0.636428,2.82577,0.0,0.0,0.686615,0.63396
17084,569.433,0.967069,1,1,1,0.0,2.79553,0.518457,0.0,0.0,0.59267
17085,569.467,0.969084,1,1,0,0.532295,2.75548,0.0,0.0,0.0,0.598013
17086,569.5,0.971151,1,1,0,0.541211,2.74367,0.544803,0.0,0.0,0.73386
17087,569.533,0.960658,1,1,0,0.0,2.72747,0.0,0.0,0.0,0.763791
17088,569.567,0.961141,1,1,0,0.0,2.73819,0.0,0.0,0.0,0.703213
17089,569.6,0.955951,1,1,1,0.590353,2.5611,0.0,0.0,0.0,0.768341
17090,569.633,0.958838,1,1,1,0.668407,2.77634,0.0,0.0,0.0,0.579659
17091,569.667,0.958807,1,1,1,0.765583,2.43371,0.0,0.0,0.569663,0.0
17092,569.7,0.971498,1,1,1,0.633373,2.28661,0.0,0.0,0.0,0.575778
17093,569.733,0.96828,1,1,1,0.590597,2.0517,0.0,0.0,0.0,0.607456
17094,569.767,0.967246,1,1,1,0.743572,2.16624,0.0,0.0,0.0,0.601659
17095,569.8,0.971758,1,1,0,0.51676,2.28479,0.55207,0.0,0.0,0.579118
17096,569.833,0.972839,1,1,1,0.0,2.23534,0.0,0.0,0.0,0.0
17097,569.867,0.965764,1,1,0,0.0,2.76519,0.0,0.0,0.0,0.527428
17098,569.9,0.962459,1,1,0,0.0,2.26419,0.0,0.0,0.0,0.0
17099,569.933,0.954866,1,1,0,0.0,2.26501,0.0,0.0,0.0,0.0
17100,569.967,0.910167,1,1,0,0.0,1.98189,0.0,0.0,0.0,0.0
17101,570.0,0.959105,0,1,0,0.0,1.79185,0.0,0.0,0.0,0.0
17102,570.033,0.956135,1,1,0,0.0,2.41405,0.0,0.0,0.0,0.0
17103,570.067,0.960819,1,1,0,0.0,2.4426,0.0,0.0,0.0,0.0
17104,570.1,0.9615,1,1,0,0.0,2.46311,0.0,0.0,0.0,0.0
17105,570.133,0.962709,1,1,0,0.0,2.36637,0.622416,0.0,0.0,0.0
17106,570.167,0.960663,1,1,0,0.0,2.17027,0.68208,0.0,0.0,0.0
17107,570.2,0.955818,1,1,0,0.0,2.06348,0.76954,0.0,0.0,0.0
17108,570.233,0.962714,1,1,0,0.0,2.49039,0.855932,0.599017,0.0,0.0
17109,570.267,0.966407,1,1,0,0.0,2.1862,1.04467,0.747143,0.0,0.0
17110,570.3,0.965391,1,1,0,0.0,2.34246,1.13518,0.870316,0.0,0.0
17111,570.333,0.955071,1,1,0,0.0,2.02597,1.00753,0.869727,0.0,0.0
17112,570.367,0.920007,1,1,0,0.0,1.86503,0.881251,0.899344,0.0,0.0
17113,570.4,0.966455,0,1,0,0.0,1.80507,0.912642,0.775241,0.0,0.0
17114,570.433,0.952947,1,1,0,0.0,2.17045,0.869586,0.699337,0.0,0.0
17115,570.467,0.95818,1,1,0,0.0,2.29114,0.849537,0.888102,0.0,0.0
17116,570.5,0.9656,1,1,0,0.0,2.59705,0.999313,0.758876,0.0,0.0
17117,570.533,0.961014,1,1,0,0.0,2.35804,0.849017,0.619302,0.0,0.535712
17118,570.567,0.959692,1,1,0,0.0,2.27654,1.00519,0.65037,0.0,0.671374
17119,570.6,0.96151,1,1,0,0.0,2.3723,1.03884,0.587433,0.0,0.675206
17120,570.633,0.962499,1,1,0,0.0,2.46506,1.05855,0.780193,0.0,0.662334
17121,570.667,0.960376,1,1,0,0.0,2.52328,0.943214,0.529993,0.0,0.549536
17122,570.7,0.949321,1,1,0,0.0,2.56367,0.746549,0.0,0.0,0.507014
17123,570.733,0.951452,1,1,0,0.0,2.48898,0.686559,0.55078,0.0,0.0
17124,570.767,0.955944,1,1,0,0.0,2.49943,0.590886,0.0,0.0,0.627413
17125,570.8,0.963918,1,1,0,0.0,2.555,0.576652,0.0,0.0,0.641847
17126,570.833,0.966981,1,1,0,0.0,2.47759,0.651134,0.0,0.0,0.637596
17127,570.867,0.967442,1,1,0,0.61292,2.22263,0.766625,0.0,0.0,0.748451
17128,570.9,0.971865,1,1,0,0.0,2.12346,0.885372,0.0,0.0,0.663308
17129,570.933,0.966748,1,1,0,0.527771,2.10345,1.03491,0.509304,0.0,0.0
17130,570.967,0.966185,1,1,0,0.0,2.03424,1.03917,0.0,0.0,0.0
17131,571.0,0.966153,1,1,0,0.0,2.28343,0.978814,0.0,0.0,0.0
17132,571.033,0.965404,1,1,0,0.0,2.06641,1.07441,0.0,0.0,0.0
17133,571.067,0.968365,1,1,0,0.0,2.31985,0.938477,0.0,0.0,0.0
17134,571.1,0.968974,1,1,0,0.58694,2.30019,0.848909,0.0,0.0,0.0
17135,571.133,0.969305,1,1,0,0.61436,2.35278,0.873064,0.0,0.0,0.0
17136,571.167,0.968402,1,1,0,0.520965,2.10929,0.769407,0.0,0.589341,0.0
17137,571.2,0.969262,1,1,0,0.0,2.33646,0.640457,0.0,0.604291,0.0
17138,571.233,0.969473,1,1,0,0.581516,2.55212,0.520366,0.0,0.0,0.0
17139,571.267,0.970118,1,1,0,0.617053,2.2591,0.587838,0.0,0.0,0.0
17140,571.3,0.966889,1,1,0,0.0,2.33979,0.706856,0.0,0.701993,0.0
17141,571.333,0.966754,1,1,0,0.0,2.43421,0.787249,0.0,0.0,0.0
17142,571.367,0.968805,1,1,0,0.0,2.63352,0.681908,0.0,0.503971,0.0
17143,571.4,0.964945,1,1,0,0.0,2.69341,0.512974,0.0,0.541398,0.0
17144,571.433,0.967638,1,1,1,0.0,2.47176,0.0,0.0,0.611886,0.0
17145,571.467,0.966638,1,1,1,0.0,2.49281,0.0,0.0,0.645091,0.529419
17146,571.5,0.967766,1,1,0,0.598623,2.495,0.0,0.0,0.0,0.0
17147,571.533,0.967905,1,1,0,0.790864,2.50162,0.0,0.0,0.0,0.0
17148,571.567,0.966388,1,1,0,0.759645,2.66324,0.0,0.0,0.611597,0.0
17149,571.6,0.965207,1,1,0,0.0,2.38139,0.0,0.0,0.763096,0.0
17150,571.633,0.963768,1,1,0,0.0,2.45229,0.524279,0.0,0.567726,0.0
17151,571.667,0.963708,1,1,0,0.0,2.71388,0.557648,0.0,0.569921,0.0
17152,571.7,0.959712,1,1,0,0.0,2.72906,0.0,0.0,0.613048,0.0
17153,571.733,0.964415,1,1,1,0.0,2.67582,0.0,0.0,0.636046,0.0
17154,571.767,0.959391,1,1,1,0.640579,2.52786,0.0,0.0,0.0,0.0
17155,571.8,0.96302,1,1,1,0.565903,2.59215,0.0,0.0,0.596459,0.0
17156,571.833,0.964786,1,1,1,0.707317,2.52572,0.549039,0.0,0.891513,0.0
17157,571.867,0.963542,1,1,0,0.0,2.65278,0.0,0.0,0.759922,0.0
17158,571.9,0.959685,1,1,0,0.0,2.4529,0.610653,0.0,0.0,0.760179
17159,571.933,0.970734,1,1,0,0.0,2.61113,0.670627,0.0,0.0,0.693008
17160,571.967,0.960405,1,1,0,0.0,2.65057,0.595346,0.0,0.0,0.707499
17161,572.0,0.964708,1,0,0,0.567,2.84186,0.630308,0.0,0.573935,0.546244
17162,572.033,0.965603,1,1,0,0.512974,2.55337,0.534417,0.0,0.52684,0.835024
17163,572.067,0.963689,1,1,0,0.0,2.19699,0.665773,0.0,0.0,0.857403
17164,572.1,0.966833,1,1,0,0.0,2.13501,0.682891,0.0,0.0,0.803352
17165,572.133,0.967489,1,1,0,0.643997,1.99601,0.681688,0.0,0.588629,0.673883
17166,572.167,0.966665,1,1,0,0.777273,2.20647,0.699017,0.0,0.0,0.668418
17167,572.2,0.965075,1,1,0,0.0,2.60092,0.833793,0.0,0.0,0.629889
17168,572.233,0.966325,1,1,0,0.0,2.69077,0.707375,0.0,0.0,0.547215
17169,572.267,0.947059,1,1,0,0.0,2.6555,0.540495,0.0,0.0,0.0
17170,572.3,0.925769,1,1,0,0.652227,2.27698,0.573888,0.0,0.0,0.0
17171,572.333,0.904249,0,1,0,0.0,2.24126,0.627212,0.0,0.0,0.0
17172,572.367,0.896782,0,1,0,0.0,2.40997,0.788517,0.0,0.0,0.0
17173,572.4,0.902067,0,1,0,0.0,2.46815,0.735729,0.0,0.0,0.0
17174,572.433,0.895112,0,1,0,0.0,2.74057,0.724043,0.0,0.0,0.0
17175,572.467,0.948613,0,1,0,0.0,2.49242,0.665852,0.0,0.0,0.0
17176,572.5,0.948175,1,1,0,0.0,2.51529,0.615634,0.0,0.0,0.0
17177,572.533,0.941937,1,1,0,0.0,2.40069,0.536397,0.0,0.0,0.0
17178,572.567,0.94981,1,1,0,0.0,2.35753,0.504919,0.0,0.0,0.0
17179,572.6,0.942715,1,1,0,0.0,2.55594,0.562963,0.0,0.0,0.0
17180,572.633,0.937453,1,1,0,0.0,2.79801,0.0,0.0,0.0,0.663246
17181,572.667,0.933633,1,1,0,0.0,2.59043,0.0,0.0,0.0,0.635392
17182,572.7,0.929581,1,1,0,0.0,2.64724,0.0,0.0,0.0,0.912015
17183,572.733,0.902865,0,1,0,0.0,2.35016,0.0,0.0,0.0,0.959478
17184,572.767,0.882644,0,1,0,0.0,2.28788,0.0,0.0,0.0,1.1137
17185,572.8,0.844059,0,1,0,0.0,2.53056,0.0,0.0,0.0,1.1203
17186,572.833,0.867978,0,1,0,0.0,2.41321,0.0,0.0,0.0,1.15526
17187,572.867,0.905754,1,1,0,0.0,2.47841,0.0,0.553899,0.0,1.03835
17188,572.9,0.919028,1,1,0,0.0,2.21821,0.0,0.620707,0.0,0.849442
17189,572.933,0.921394,1,1,0,0.0,2.3657,0.0,0.675306,0.543002,0.715914
17190,572.967,0.908615,1,1,0,0.0,1.73968,0.0,0.680044,0.68538,0.732494
17191,573.0,0.918206,1,1,0,0.0,2.07059,0.0,0.800728,0.683996,0.670768
17192,573.033,0.925843,1,1,0,0.0,1.9847,0.0,0.627599,0.745613,0.617692
17193,573.067,0.936794,1,1,0,0.0,2.43021,0.0,0.523435,0.701057,0.563789
17194,573.1,0.943584,1,1,0,0.0,2.46642,0.0,0.0,0.676385,0.556782
17195,573.133,0.939743,1,1,0,0.0,2.35581,0.0,0.535921,0.559752,0.553552
17196,573.167,0.949366,1,1,0,0.0,2.47657,0.0,0.0,0.0,0.580294
17197,573.2,0.953392,1,1,0,0.0,2.37334,0.0,0.56616,0.0,0.0
17198,573.233,0.955155,1,1,0,0.0,2.54073,0.0,0.0,0.0,0.0
17199,573.267,0.965001,1,1,0,0.0,2.72733,0.0,0.0,0.0,0.0
17200,573.3,0.960132,1,1,0,0.0,2.92432,0.0,0.0,0.0,0.546859
17201,573.333,0.95822,1,1,0,0.0,2.69345,0.0,0.555583,0.0,0.0
17202,573.367,0.965221,1,1,0,0.0,2.6998,0.0,0.0,0.0,0.0
17203,573.4,0.970304,1,1,0,0.0,2.7276,0.0,0.0,0.0,0.0
17204,573.433,0.970369,1,1,0,0.0,2.90815,0.0,0.0,0.567872,0.0
17205,573.467,0.968828,1,1,0,0.0,2.62483,0.0,0.0,0.514428,0.0
17206,573.5,0.967554,1,1,0,0.0,2.43166,0.0,0.0,0.0,0.0
17207,573.533,0.966051,1,1,0,0.0,2.30482,0.0,0.0,0.0,0.0
17208,573.567,0.969885,1,1,0,0.0,2.33923,0.0,0.0,0.0,0.0
17209,573.6,0.972914,1,1,0,0.0,2.24652,0.0,0.0,0.0,0.0
17210,573.633,0.972087,1,1,0,0.0,2.04267,0.0,0.0,0.0,0.0
17211,573.667,0.969304,0,1,0,0.0,2.1785,0.0,0.0,0.613632,0.0
17212,573.7,0.968815,0,1,1,0.0,2.02099,0.0,0.0,0.0,0.0
17213,573.733,0.972888,0,1,1,0.0,1.9701,0.0,0.0,0.0,0.0
17214,573.767,0.971924,1,1,1,0.0,2.49657,0.0,0.0,0.504382,0.0
17215,573.8,0.974464,1,1,1,0.0,2.57306,0.0,0.0,0.0,0.0
17216,573.833,0.975156,0,1,1,0.0,2.44977,0.0,0.0,0.0,0.528233
17217,573.867,0.973901,1,1,1,0.0,2.26227,0.0,0.0,0.594605,0.640816
17218,573.9,0.972328,1,1,1,0.0,2.07788,0.0,0.0,0.58766,0.816051
17219,573.933,0.979829,1,1,1,0.552392,2.18356,0.0,0.0,0.0,0.760434
17220,573.967,0.972987,0,1,1,0.722582,2.33259,0.0,0.0,0.0,0.0
17221,574.0,0.975955,0,1,1,1.05315,1.94894,0.0,0.0,0.0,0.724879
17222,574.033,0.975988,0,1,1,1.10334,2.12132,0.0,0.0,0.0,0.576956
17223,574.067,0.975887,0,0,1,1.00851,2.01536,0.0,0.0,0.0,0.683491
17224,574.1,0.975207,0,0,1,1.07412,2.22792,0.0,0.0,0.0,0.50534
17225,574.133,0.978911,0,0,1,0.844886,2.20912,0.0,0.0,0.0,0.0
17226,574.167,0.977109,0,0,1,0.701801,1.90406,0.0,0.0,0.0,0.0
17227,574.2,0.975227,0,0,1,0.5813,1.97502,0.0,0.0,0.0,0.525855
17228,574.233,0.958178,1,0,1,0.0,2.42092,0.534623,0.0,0.762754,0.694207
17229,574.267,0.956355,1,1,0,0.0,2.78031,0.599743,0.0,0.837869,0.0
17230,574.3,0.955088,1,1,1,0.0,2.97896,0.0,0.0,0.908516,0.0
17231,574.333,0.952288,1,1,0,0.0,3.23054,0.0,0.0,0.688827,0.52806
17232,574.367,0.953154,1,1,0,0.0,2.98292,0.0,0.0,0.0,0.0
17233,574.4,0.954863,1,1,0,0.0,2.88654,0.0,0.0,0.0,0.0
17234,574.433,0.955809,1,1,0,0.0,2.77285,0.0,0.0,0.556595,0.0
17235,574.467,0.959225,1,1,0,0.703821,2.77828,0.0,0.0,0.0,0.0
17236,574.5,0.95578,1,1,0,0.64183,2.44059,0.573084,0.0,0.0,0.0
17237,574.533,0.954532,1,1,0,0.0,2.64572,0.503507,0.0,0.816073,0.0
17238,574.567,0.958885,1,1,0,0.0,2.68582,0.534898,0.0,0.731259,0.0
17239,574.6,0.965015,1,1,1,0.0,2.50309,0.619594,0.522004,0.746185,0.0
17240,574.633,0.967084,1,1,0,0.0,2.30341,0.770221,0.705736,0.0,0.0
17241,574.667,0.969752,1,1,0,0.0,2.6273,0.790691,0.539336,0.0,0.0
17242,574.7,0.968618,1,1,0,0.0,2.69381,0.621594,0.0,0.0,0.0
17243,574.733,0.965321,1,1,0,0.0,2.78424,0.713173,0.0,0.0,0.0
17244,574.767,0.959725,1,1,0,0.0,2.44122,0.766394,0.0,0.0,0.0
17245,574.8,0.966841,1,1,0,0.624859,2.52897,0.787594,0.0,0.0,0.0
17246,574.833,0.964556,1,1,0,0.0,2.20135,0.953482,0.502304,0.515797,0.0
17247,574.867,0.955704,1,1,0,0.771367,2.27835,1.04609,0.591077,0.689404,0.510885
